CRName  Row  Col  Date  Type  
CS 699   42   0   0.53   H   
CS 722   42   0   0.53   H   
CS 723   42   0   0.53   H   
CS 776   42   0   0.53   H   
CS 791   42   0   0.53   H   
CS 795   42   0   0.53   H   
CS 796   42   0   0.53   H   
CS 822   42   0   0.53   H   
CS 823   42   0   0.53   H   
CS 876   42   0   0.53   H   
CS 891   42   0   0.53   H   
CS 895   42   0   0.53   H   
CS 896   42   0   0.53   H   
CS 899   42   0   0.53   H   
CS 999   42   0   0.53   H   
CS 120G   43   0   0.54   H   
CS 121G   43   0   0.54   H   
CS 129   43   0   0.54   H   
CS 150   43   0   0.54   H   
CS 170   43   0   0.54   H   
CS 229   43   0   0.54   H   
CS 250   43   0   0.54   H   
CS 252   43   0   0.54   H   
CS 270   43   0   0.54   H   
CS 300T   43   0   0.54   H   
CS 312   43   0   0.54   H   
CS 330   43   0   0.54   H   
CS 334   43   0   0.54   H   
CS 350   43   0   0.54   H   
CS 355   43   0   0.54   H   
CS 361   43   0   0.54   H   
CS 367   43   0   0.54   H   
CS 368   43   0   0.54   H   
CS 381   43   0   0.54   H   
CS 382   43   0   0.54   H   
CS 390   43   0   0.54   H   
CS 402   43   0   0.54   H   
CS 410   43   0   0.54   H   
CS 411W   43   0   0.54   H   
CS 417   43   0   0.54   H   
CS 418   43   0   0.54   H   
CS 432   43   0   0.54   H   
CS 450   43   0   0.54   H   
CS 455   43   0   0.54   H   
CS 460   43   0   0.54   H   
CS 462   43   0   0.54   H   
CS 463   43   0   0.54   H   
CS 464   43   0   0.54   H   
CS 467   43   0   0.54   H   
CS 471   43   0   0.54   H   
CS 480   43   0   0.54   H   
CS 497   43   0   0.54   H   
CS 500   43   0   0.54   H   
CS 502   43   0   0.54   H   
CS 517   43   0   0.54   H   
CS 518   43   0   0.54   H   
CS 532   43   0   0.54   H   
CS 550   43   0   0.54   H   
CS 555   43   0   0.54   H   
CS 562   43   0   0.54   H   
CS 563   43   0   0.54   H   
CS 564   43   0   0.54   H   
CS 567   43   0   0.54   H   
CS 580   43   0   0.54   H   
CS 597   43   0   0.54   H   
CS 620   43   0   0.54   H   
CS 625   43   0   0.54   H   
CS 665   43   0   0.54   H   
CS 667   43   0   0.54   H   
CS 690   43   0   0.54   H   
CS 697   43   0   0.54   H   
CS 698   43   0   0.54   H   
CS 699   43   0   0.54   H   
CS 722   43   0   0.54   H   
CS 723   43   0   0.54   H   
CS 776   43   0   0.54   H   
CS 791   43   0   0.54   H   
CS 795   43   0   0.54   H   
CS 796   43   0   0.54   H   
CS 822   43   0   0.54   H   
CS 823   43   0   0.54   H   
CS 876   43   0   0.54   H   
CS 891   43   0   0.54   H   
CS 895   43   0   0.54   H   
CS 896   43   0   0.54   H   
CS 899   43   0   0.54   H   
CS 999   43   0   0.54   H   
CS 120G   44   0   0.54   H   
CS 121G   44   0   0.54   H   
CS 129   44   0   0.54   H   
CS 150   44   0   0.54   H   
CS 170   44   0   0.54   H   
CS 229   44   0   0.54   H   
CS 250   44   0   0.54   H   
CS 252   44   0   0.54   H   
CS 270   44   0   0.54   H   
CS 300T   44   0   0.54   H   
CS 312   44   0   0.54   H   
CS 330   44   0   0.54   H   
CS 334   44   0   0.54   H   
CS 350   44   0   0.54   H   
CS 355   44   0   0.54   H   
CS 361   44   0   0.54   H   
CS 367   44   0   0.54   H   
CS 368   44   0   0.54   H   
CS 381   44   0   0.54   H   
CS 382   44   0   0.54   H   
CS 390   44   0   0.54   H   
CS 410   44   0   0.54   H   
CS 411W   44   0   0.54   H   
CS 417   44   0   0.54   H   
CS 418   44   0   0.54   H   
CS 432   44   0   0.54   H   
CS 450   44   0   0.54   H   
CS 455   44   0   0.54   H   
CS 460   44   0   0.54   H   
CS 462   44   0   0.54   H   
CS 463   44   0   0.54   H   
CS 464   44   0   0.54   H   
CS 467   44   0   0.54   H   
CS 471   44   0   0.54   H   
CS 480   44   0   0.54   H   
CS 497   44   0   0.54   H   
CS 500   44   0   0.54   H   
CS 517   44   0   0.54   H   
CS 518   44   0   0.54   H   
CS 532   44   0   0.54   H   
CS 550   44   0   0.54   H   
CS 555   44   0   0.54   H   
CS 562   44   0   0.54   H   
CS 563   44   0   0.54   H   
CS 564   44   0   0.54   H   
CS 567   44   0   0.54   H   
CS 580   44   0   0.54   H   
CS 597   44   0   0.54   H   
CS 620   44   0   0.54   H   
CS 625   44   0   0.54   H   
CS 665   44   0   0.54   H   
CS 667   44   0   0.54   H   
CS 690   44   0   0.54   H   
CS 697   44   0   0.54   H   
CS 698   44   0   0.54   H   
CS 699   44   0   0.54   H   
CS 722   44   0   0.54   H   
CS 723   44   0   0.54   H   
CS 776   44   0   0.54   H   
CS 791   44   0   0.54   H   
CS 795   44   0   0.54   H   
CS 796   44   0   0.54   H   
CS 822   44   0   0.54   H   
CS 823   44   0   0.54   H   
CS 876   44   0   0.54   H   
CS 891   44   0   0.54   H   
CS 895   44   0   0.54   H   
CS 896   44   0   0.54   H   
CS 899   44   0   0.54   H   
CS 999   44   0   0.54   H   
CS 120G   45   0   0.55   H   
CS 121G   45   0   0.55   H   
CS 129   45   0   0.55   H   
CS 150   45   0   0.55   H   
CS 170   45   0   0.55   H   
CS 229   45   0   0.55   H   
CS 250   45   0   0.55   H   
CS 252   45   0   0.55   H   
CS 270   45   0   0.55   H   
CS 300T   45   0   0.55   H   
CS 312   45   0   0.55   H   
CS 330   45   0   0.55   H   
CS 334   45   0   0.55   H   
CS 350   45   0   0.55   H   
CS 355   45   0   0.55   H   
CS 361   45   0   0.55   H   
CS 367   45   0   0.55   H   
CS 368   45   0   0.55   H   
CS 381   45   0   0.55   H   
CS 382   45   0   0.55   H   
CS 390   45   0   0.55   H   
CS 410   45   0   0.55   H   
CS 411W   45   0   0.55   H   
CS 417   45   0   0.55   H   
CS 418   45   0   0.55   H   
CS 432   45   0   0.55   H   
CS 450   45   0   0.55   H   
CS 455   45   0   0.55   H   
CS 460   45   0   0.55   H   
CS 462   45   0   0.55   H   
CS 463   45   0   0.55   H   
CS 464   45   0   0.55   H   
CS 467   45   0   0.55   H   
CS 471   45   0   0.55   H   
CS 480   45   0   0.55   H   
CS 497   45   0   0.55   H   
CS 500   45   0   0.55   H   
CS 517   45   0   0.55   H   
CS 518   45   0   0.55   H   
CS 532   45   0   0.55   H   
CS 550   45   0   0.55   H   
CS 555   45   0   0.55   H   
CS 562   45   0   0.55   H   
CS 563   45   0   0.55   H   
CS 564   45   0   0.55   H   
CS 567   45   0   0.55   H   
CS 580   45   0   0.55   H   
CS 597   45   0   0.55   H   
CS 620   45   0   0.55   H   
CS 625   45   0   0.55   H   
CS 665   45   0   0.55   H   
CS 667   45   0   0.55   H   
CS 690   45   0   0.55   H   
CS 697   45   0   0.55   H   
CS 698   45   0   0.55   H   
CS 699   45   0   0.55   H   
CS 722   45   0   0.55   H   
CS 723   45   0   0.55   H   
CS 776   45   0   0.55   H   
CS 791   45   0   0.55   H   
CS 795   45   0   0.55   H   
CS 796   45   0   0.55   H   
CS 822   45   0   0.55   H   
CS 823   45   0   0.55   H   
CS 876   45   0   0.55   H   
CS 891   45   0   0.55   H   
CS 895   45   0   0.55   H   
CS 896   45   0   0.55   H   
CS 899   45   0   0.55   H   
CS 999   45   0   0.55   H   
CS 120G   46   0   0.56   H   
CS 121G   46   0   0.56   H   
CS 129   46   0   0.56   H   
CS 150   46   0   0.56   H   
CS 170   46   0   0.56   H   
CS 229   46   0   0.56   H   
CS 250   46   0   0.56   H   
CS 252   46   0   0.56   H   
CS 270   46   0   0.56   H   
CS 300T   46   0   0.56   H   
CS 312   46   0   0.56   H   
CS 330   46   0   0.56   H   
CS 334   46   0   0.56   H   
CS 350   46   0   0.56   H   
CS 355   46   0   0.56   H   
CS 361   46   0   0.56   H   
CS 367   46   0   0.56   H   
CS 368   46   0   0.56   H   
CS 381   46   0   0.56   H   
CS 382   46   0   0.56   H   
CS 390   46   0   0.56   H   
CS 410   46   0   0.56   H   
CS 411W   46   0   0.56   H   
CS 417   46   0   0.56   H   
CS 418   46   0   0.56   H   
CS 432   46   0   0.56   H   
CS 450   46   0   0.56   H   
CS 455   46   0   0.56   H   
CS 460   46   0   0.56   H   
CS 462   46   0   0.56   H   
CS 463   46   0   0.56   H   
CS 464   46   0   0.56   H   
CS 467   46   0   0.56   H   
CS 471   46   0   0.56   H   
CS 480   46   0   0.56   H   
CS 497   46   0   0.56   H   
CS 500   46   0   0.56   H   
CS 517   46   0   0.56   H   
CS 518   46   0   0.56   H   
CS 532   46   0   0.56   H   
CS 550   46   0   0.56   H   
CS 555   46   0   0.56   H   
CS 562   46   0   0.56   H   
CS 563   46   0   0.56   H   
CS 564   46   0   0.56   H   
CS 567   46   0   0.56   H   
CS 580   46   0   0.56   H   
CS 597   46   0   0.56   H   
CS 620   46   0   0.56   H   
CS 625   46   0   0.56   H   
CS 665   46   0   0.56   H   
CS 667   46   0   0.56   H   
CS 690   46   0   0.56   H   
CS 697   46   0   0.56   H   
CS 698   46   0   0.56   H   
CS 699   46   0   0.56   H   
CS 722   46   0   0.56   H   
CS 723   46   0   0.56   H   
CS 776   46   0   0.56   H   
CS 791   46   0   0.56   H   
CS 795   46   0   0.56   H   
CS 796   46   0   0.56   H   
CS 822   46   0   0.56   H   
CS 823   46   0   0.56   H   
CS 876   46   0   0.56   H   
CS 891   46   0   0.56   H   
CS 895   46   0   0.56   H   
CS 896   46   0   0.56   H   
CS 899   46   0   0.56   H   
CS 999   46   0   0.56   H   
CS 120G   47   0   0.56   H   
CS 121G   47   0   0.56   H   
CS 129   47   0   0.56   H   
CS 150   47   0   0.56   H   
CS 170   47   0   0.56   H   
CS 229   47   0   0.56   H   
CS 250   47   0   0.56   H   
CS 252   47   0   0.56   H   
CS 270   47   0   0.56   H   
CS 300T   47   0   0.56   H   
CS 312   47   0   0.56   H   
CS 330   47   0   0.56   H   
CS 334   47   0   0.56   H   
CS 350   47   0   0.56   H   
CS 355   47   0   0.56   H   
CS 361   47   0   0.56   H   
CS 367   47   0   0.56   H   
CS 368   47   0   0.56   H   
CS 381   47   0   0.56   H   
CS 382   47   0   0.56   H   
CS 390   47   0   0.56   H   
CS 410   47   0   0.56   H   
CS 411W   47   0   0.56   H   
CS 417   47   0   0.56   H   
CS 418   47   0   0.56   H   
CS 432   47   0   0.56   H   
CS 450   47   0   0.56   H   
CS 455   47   0   0.56   H   
CS 460   47   0   0.56   H   
CS 462   47   0   0.56   H   
CS 463   47   0   0.56   H   
CS 464   47   0   0.56   H   
CS 467   47   0   0.56   H   
CS 471   47   0   0.56   H   
CS 480   47   0   0.56   H   
CS 497   47   0   0.56   H   
CS 500   47   0   0.56   H   
CS 517   47   0   0.56   H   
CS 518   47   0   0.56   H   
CS 532   47   0   0.56   H   
CS 550   47   0   0.56   H   
CS 555   47   0   0.56   H   
CS 562   47   0   0.56   H   
CS 563   47   0   0.56   H   
CS 564   47   0   0.56   H   
CS 567   47   0   0.56   H   
CS 580   47   0   0.56   H   
CS 597   47   0   0.56   H   
CS 620   47   0   0.56   H   
CS 625   47   0   0.56   H   
CS 665   47   0   0.56   H   
CS 667   47   0   0.56   H   
CS 690   47   0   0.56   H   
CS 697   47   0   0.56   H   
CS 698   47   0   0.56   H   
CS 699   47   0   0.56   H   
CS 722   47   0   0.56   H   
CS 723   47   0   0.56   H   
CS 776   47   0   0.56   H   
CS 791   47   0   0.56   H   
CS 795   47   0   0.56   H   
CS 796   47   0   0.56   H   
CS 822   47   0   0.56   H   
CS 823   47   0   0.56   H   
CS 876   47   0   0.56   H   
CS 891   47   0   0.56   H   
CS 895   47   0   0.56   H   
CS 896   47   0   0.56   H   
CS 899   47   0   0.56   H   
CS 999   47   0   0.56   H   
CS 120G   48   0   0.57   H   
CS 121G   48   0   0.57   H   
CS 129   48   0   0.57   H   
CS 150   48   0   0.57   H   
CS 170   48   0   0.57   H   
CS 229   48   0   0.57   H   
CS 250   48   0   0.57   H   
CS 252   48   0   0.57   H   
CS 270   48   0   0.57   H   
CS 300T   48   0   0.57   H   
CS 312   48   0   0.57   H   
CS 330   48   0   0.57   H   
CS 334   48   0   0.57   H   
CS 350   48   0   0.57   H   
CS 355   48   0   0.57   H   
CS 361   48   0   0.57   H   
CS 367   48   0   0.57   H   
CS 368   48   0   0.57   H   
CS 381   48   0   0.57   H   
CS 382   48   0   0.57   H   
CS 390   48   0   0.57   H   
CS 410   48   0   0.57   H   
CS 411W   48   0   0.57   H   
CS 417   48   0   0.57   H   
CS 418   48   0   0.57   H   
CS 432   48   0   0.57   H   
CS 450   48   0   0.57   H   
CS 455   48   0   0.57   H   
CS 460   48   0   0.57   H   
CS 462   48   0   0.57   H   
CS 463   48   0   0.57   H   
CS 464   48   0   0.57   H   
CS 467   48   0   0.57   H   
CS 471   48   0   0.57   H   
CS 480   48   0   0.57   H   
CS 497   48   0   0.57   H   
CS 500   48   0   0.57   H   
CS 517   48   0   0.57   H   
CS 518   48   0   0.57   H   
CS 532   48   0   0.57   H   
CS 550   48   0   0.57   H   
CS 555   48   0   0.57   H   
CS 562   48   0   0.57   H   
CS 563   48   0   0.57   H   
CS 564   48   0   0.57   H   
CS 567   48   0   0.57   H   
CS 580   48   0   0.57   H   
CS 597   48   0   0.57   H   
CS 620   48   0   0.57   H   
CS 625   48   0   0.57   H   
CS 665   48   0   0.57   H   
CS 667   48   0   0.57   H   
CS 690   48   0   0.57   H   
CS 697   48   0   0.57   H   
CS 698   48   0   0.57   H   
CS 699   48   0   0.57   H   
CS 722   48   0   0.57   H   
CS 723   48   0   0.57   H   
CS 776   48   0   0.57   H   
CS 791   48   0   0.57   H   
CS 795   48   0   0.57   H   
CS 796   48   0   0.57   H   
CS 822   48   0   0.57   H   
CS 823   48   0   0.57   H   
CS 876   48   0   0.57   H   
CS 891   48   0   0.57   H   
CS 895   48   0   0.57   H   
CS 896   48   0   0.57   H   
CS 899   48   0   0.57   H   
CS 999   48   0   0.57   H   
CS 120G   49   0   0.58   H   
CS 121G   49   0   0.58   H   
CS 129   49   0   0.58   H   
CS 150   49   0   0.58   H   
CS 170   49   0   0.58   H   
CS 229   49   0   0.58   H   
CS 250   49   0   0.58   H   
CS 252   49   0   0.58   H   
CS 270   49   0   0.58   H   
CS 300T   49   0   0.58   H   
CS 312   49   0   0.58   H   
CS 330   49   0   0.58   H   
CS 334   49   0   0.58   H   
CS 350   49   0   0.58   H   
CS 355   49   0   0.58   H   
CS 361   49   0   0.58   H   
CS 367   49   0   0.58   H   
CS 368   49   0   0.58   H   
CS 381   49   0   0.58   H   
CS 382   49   0   0.58   H   
CS 390   49   0   0.58   H   
CS 410   49   0   0.58   H   
CS 411W   49   0   0.58   H   
CS 417   49   0   0.58   H   
CS 418   49   0   0.58   H   
CS 432   49   0   0.58   H   
CS 450   49   0   0.58   H   
CS 455   49   0   0.58   H   
CS 460   49   0   0.58   H   
CS 462   49   0   0.58   H   
CS 463   49   0   0.58   H   
CS 464   49   0   0.58   H   
CS 467   49   0   0.58   H   
CS 471   49   0   0.58   H   
CS 480   49   0   0.58   H   
CS 497   49   0   0.58   H   
CS 500   49   0   0.58   H   
CS 517   49   0   0.58   H   
CS 518   49   0   0.58   H   
CS 532   49   0   0.58   H   
CS 550   49   0   0.58   H   
CS 555   49   0   0.58   H   
CS 562   49   0   0.58   H   
CS 563   49   0   0.58   H   
CS 564   49   0   0.58   H   
CS 567   49   0   0.58   H   
CS 580   49   0   0.58   H   
CS 597   49   0   0.58   H   
CS 620   49   0   0.58   H   
CS 625   49   0   0.58   H   
CS 665   49   0   0.58   H   
CS 667   49   0   0.58   H   
CS 690   49   0   0.58   H   
CS 697   49   0   0.58   H   
CS 698   49   0   0.58   H   
CS 699   49   0   0.58   H   
CS 722   49   0   0.58   H   
CS 723   49   0   0.58   H   
CS 776   49   0   0.58   H   
CS 791   49   0   0.58   H   
CS 795   49   0   0.58   H   
CS 796   49   0   0.58   H   
CS 822   49   0   0.58   H   
CS 823   49   0   0.58   H   
CS 876   49   0   0.58   H   
CS 891   49   0   0.58   H   
CS 895   49   0   0.58   H   
CS 896   49   0   0.58   H   
CS 899   49   0   0.58   H   
CS 999   49   0   0.58   H   
CS 120G   50   0   0.58   H   
CS 121G   50   0   0.58   H   
CS 129   50   0   0.58   H   
CS 150   50   0   0.58   H   
CS 170   50   0   0.58   H   
CS 229   50   0   0.58   H   
CS 250   50   0   0.58   H   
CS 252   50   0   0.58   H   
CS 270   50   0   0.58   H   
CS 300T   50   0   0.58   H   
CS 312   50   0   0.58   H   
CS 330   50   0   0.58   H   
CS 334   50   0   0.58   H   
CS 350   50   0   0.58   H   
CS 355   50   0   0.58   H   
CS 361   50   0   0.58   H   
CS 367   50   0   0.58   H   
CS 368   50   0   0.58   H   
CS 381   50   0   0.58   H   
CS 382   50   0   0.58   H   
CS 390   50   0   0.58   H   
CS 410   50   0   0.58   H   
CS 411W   50   0   0.58   H   
CS 417   50   0   0.58   H   
CS 418   50   0   0.58   H   
CS 432   50   0   0.58   H   
CS 450   50   0   0.58   H   
CS 455   50   0   0.58   H   
CS 460   50   0   0.58   H   
CS 462   50   0   0.58   H   
CS 463   50   0   0.58   H   
CS 464   50   0   0.58   H   
CS 467   50   0   0.58   H   
CS 471   50   0   0.58   H   
CS 480   50   0   0.58   H   
CS 497   50   0   0.58   H   
CS 500   50   0   0.58   H   
CS 517   50   0   0.58   H   
CS 518   50   0   0.58   H   
CS 532   50   0   0.58   H   
CS 550   50   0   0.58   H   
CS 555   50   0   0.58   H   
CS 562   50   0   0.58   H   
CS 563   50   0   0.58   H   
CS 564   50   0   0.58   H   
CS 567   50   0   0.58   H   
CS 580   50   0   0.58   H   
CS 597   50   0   0.58   H   
CS 620   50   0   0.58   H   
CS 625   50   0   0.58   H   
CS 665   50   0   0.58   H   
CS 667   50   0   0.58   H   
CS 690   50   0   0.58   H   
CS 697   50   0   0.58   H   
CS 698   50   0   0.58   H   
CS 699   50   0   0.58   H   
CS 722   50   0   0.58   H   
CS 723   50   0   0.58   H   
CS 776   50   0   0.58   H   
CS 791   50   0   0.58   H   
CS 795   50   0   0.58   H   
CS 796   50   0   0.58   H   
CS 822   50   0   0.58   H   
CS 823   50   0   0.58   H   
CS 876   50   0   0.58   H   
CS 891   50   0   0.58   H   
CS 895   50   0   0.58   H   
CS 896   50   0   0.58   H   
CS 899   50   0   0.58   H   
CS 999   50   0   0.58   H   
CS 120G   51   0   0.59   H   
CS 121G   51   0   0.59   H   
CS 129   51   0   0.59   H   
CS 150   51   0   0.59   H   
CS 170   51   0   0.59   H   
CS 229   51   0   0.59   H   
CS 250   51   0   0.59   H   
CS 252   51   0   0.59   H   
CS 270   51   0   0.59   H   
CS 300T   51   0   0.59   H   
CS 312   51   0   0.59   H   
CS 330   51   0   0.59   H   
CS 334   51   0   0.59   H   
CS 350   51   0   0.59   H   
CS 355   51   0   0.59   H   
CS 361   51   0   0.59   H   
CS 367   51   0   0.59   H   
CS 368   51   0   0.59   H   
CS 381   51   0   0.59   H   
CS 382   51   0   0.59   H   
CS 390   51   0   0.59   H   
CS 410   51   0   0.59   H   
CS 411W   51   0   0.59   H   
CS 417   51   0   0.59   H   
CS 418   51   0   0.59   H   
CS 432   51   0   0.59   H   
CS 450   51   0   0.59   H   
CS 455   51   0   0.59   H   
CS 460   51   0   0.59   H   
CS 462   51   0   0.59   H   
CS 463   51   0   0.59   H   
CS 464   51   0   0.59   H   
CS 467   51   0   0.59   H   
CS 471   51   0   0.59   H   
CS 480   51   0   0.59   H   
CS 497   51   0   0.59   H   
CS 500   51   0   0.59   H   
CS 517   51   0   0.59   H   
CS 518   51   0   0.59   H   
CS 532   51   0   0.59   H   
CS 550   51   0   0.59   H   
CS 555   51   0   0.59   H   
CS 562   51   0   0.59   H   
CS 563   51   0   0.59   H   
CS 564   51   0   0.59   H   
CS 567   51   0   0.59   H   
CS 580   51   0   0.59   H   
CS 597   51   0   0.59   H   
CS 620   51   0   0.59   H   
CS 625   51   0   0.59   H   
CS 665   51   0   0.59   H   
CS 667   51   0   0.59   H   
CS 690   51   0   0.59   H   
CS 697   51   0   0.59   H   
CS 698   51   0   0.59   H   
